"ID" "ageAtDeath" "maternalAge" "paternalAge" "mutProb" "na"
"4827" ".0013831" 2 8 8 ".001" 9
"4837" ".0013833" 5 0 0 ".001" 9
"4838" ".0013833" 9 1 1 ".001" 9
"4839" ".0013833" 3 2 2 ".001" 9
"4840" ".0013833" 12 3 3 ".001" 9
"4841" ".0013833" 5 4 4 ".001" 9
"4842" ".0013833" 1 5 5 ".001" 9
"4843" ".0013833" 0 6 6 ".001" 9
"4844" ".0013833" 7 7 7 ".001" 9
"4845" ".0013833" 3 8 8 ".001" 9
"4972" ".0013848" 2 0 0 ".001" 9
"4973" ".0013848" 29 1 1 ".001" 9
"4974" ".0013848" 0 2 2 ".001" 9
"4975" ".0013848" 12 3 3 ".001" 9
"4976" ".0013848" 4 4 4 ".001" 9
"4977" ".0013848" 9 5 5 ".001" 9
"4978" ".0013848" 4 6 6 ".001" 9
"4979" ".0013848" 10 7 7 ".001" 9
"4980" ".0013848" 4 8 8 ".001" 9
"5044" ".0013856" 7 0 0 ".001" 9
"5045" ".0013856" 1 1 1 ".001" 9
"5046" ".0013856" 2 2 2 ".001" 9
"5047" ".0013856" 19 3 3 ".001" 9
"5048" ".0013856" 1 4 4 ".001" 9
"5049" ".0013856" 16 5 5 ".001" 9
"5050" ".0013856" 8 6 6 ".001" 9
"5051" ".0013856" 8 7 7 ".001" 9
"5052" ".0013856" 2 8 8 ".001" 9
"5098" ".0013862" 2 0 0 ".001" 9
"5099" ".0013862" 6 1 1 ".001" 9
"5100" ".0013862" 5 2 2 ".001" 9
"5101" ".0013862" 2 3 3 ".001" 9
"5102" ".0013862" 3 4 4 ".001" 9
"5103" ".0013862" 2 5 5 ".001" 9
"5104" ".0013862" 6 6 6 ".001" 9
"5105" ".0013862" 8 7 7 ".001" 9
"5106" ".0013862" 0 8 8 ".001" 9
"5296" ".0013884" 10 0 0 ".001" 9
"5297" ".0013884" 5 1 1 ".001" 9
"5298" ".0013884" 6 2 2 ".001" 9
"5299" ".0013884" 2 3 3 ".001" 9
"5300" ".0013884" 1 4 4 ".001" 9
"5301" ".0013884" 5 5 5 ".001" 9
"5302" ".0013884" 2 6 6 ".001" 9
"5303" ".0013884" 3 7 7 ".001" 9
"5304" ".0013884" 7 8 8 ".001" 9
"5305" ".0013885" 23 0 0 ".001" 9
"5306" ".0013885" 3 1 1 ".001" 9
"5307" ".0013885" 7 2 2 ".001" 9
"5308" ".0013885" 4 3 3 ".001" 9
"5309" ".0013885" 3 4 4 ".001" 9
"5310" ".0013885" 11 5 5 ".001" 9
"5311" ".0013885" 6 6 6 ".001" 9
"5312" ".0013885" 2 7 7 ".001" 9
"5313" ".0013885" 5 8 8 ".001" 9
"5647" ".0013923" 7 0 0 ".001" 10
"5648" ".0013923" 14 1 1 ".001" 10
"5649" ".0013923" 2 2 2 ".001" 10
"5650" ".0013923" 4 3 3 ".001" 10
"5651" ".0013923" 8 4 4 ".001" 10
"5652" ".0013923" 1 5 5 ".001" 10
"5653" ".0013923" 1 6 6 ".001" 10
"5654" ".0013923" 3 7 7 ".001" 10
"5655" ".0013923" 0 8 8 ".001" 10
"5656" ".0013923" 22 9 9 ".001" 10
"5687" ".0013927" 9 0 0 ".001" 10
"5688" ".0013927" 15 1 1 ".001" 10
"5689" ".0013927" 5 2 2 ".001" 10
"5690" ".0013927" 0 3 3 ".001" 10
"5691" ".0013927" 2 4 4 ".001" 10
"5692" ".0013927" 2 5 5 ".001" 10
"5693" ".0013927" 3 6 6 ".001" 10
"5694" ".0013927" 0 7 7 ".001" 10
"5695" ".0013927" 18 8 8 ".001" 10
"5696" ".0013927" 5 9 9 ".001" 10
"5707" ".0013929" 13 0 0 ".001" 10
"5708" ".0013929" 3 1 1 ".001" 10
"5709" ".0013929" 1 2 2 ".001" 10
"5710" ".0013929" 4 3 3 ".001" 10
"5711" ".0013929" 1 4 4 ".001" 10
"5712" ".0013929" 7 5 5 ".001" 10
"5713" ".0013929" 16 6 6 ".001" 10
"5714" ".0013929" 12 7 7 ".001" 10
"5715" ".0013929" 8 8 8 ".001" 10
"5716" ".0013929" 3 9 9 ".001" 10
"5807" ".0013939" 0 0 0 ".001" 10
"5808" ".0013939" 12 1 1 ".001" 10
"5809" ".0013939" 14 2 2 ".001" 10
"5810" ".0013939" 2 3 3 ".001" 10
"5811" ".0013939" 13 4 4 ".001" 10
"5812" ".0013939" 2 5 5 ".001" 10
"5813" ".0013939" 3 6 6 ".001" 10
"5814" ".0013939" 9 7 7 ".001" 10
"5815" ".0013939" 5 8 8 ".001" 10
"5816" ".0013939" 3 9 9 ".001" 10
"6167" ".0013975" 3 0 0 ".001" 10
"6168" ".0013975" 8 1 1 ".001" 10
"6169" ".0013975" 0 2 2 ".001" 10
"6170" ".0013975" 26 3 3 ".001" 10
"6171" ".0013975" 10 4 4 ".001" 10
"6172" ".0013975" 0 5 5 ".001" 10
"6173" ".0013975" 1 6 6 ".001" 10
"6174" ".0013975" 5 7 7 ".001" 10
"6175" ".0013975" 1 8 8 ".001" 10
"6176" ".0013975" 20 9 9 ".001" 10
"6287" ".0013987" 7 0 0 ".001" 10
"6288" ".0013987" 4 1 1 ".001" 10
"6289" ".0013987" 1 2 2 ".001" 10
"6290" ".0013987" 3 3 3 ".001" 10
"6291" ".0013987" 12 4 4 ".001" 10
"6292" ".0013987" 6 5 5 ".001" 10
"6293" ".0013987" 32 6 6 ".001" 10
"6294" ".0013987" 5 7 7 ".001" 10
"6295" ".0013987" 2 8 8 ".001" 10
"6296" ".0013987" 34 9 9 ".001" 10
"6317" ".0013990" 3 0 0 ".001" 10
"6318" ".0013990" 4 1 1 ".001" 10
"6319" ".0013990" 0 2 2 ".001" 10
"6320" ".0013990" 7 3 3 ".001" 10
"6321" ".0013990" 8 4 4 ".001" 10
"6322" ".0013990" 14 5 5 ".001" 10
"6323" ".0013990" 0 6 6 ".001" 10
"6324" ".0013990" 6 7 7 ".001" 10
"6325" ".0013990" 3 8 8 ".001" 10
"6326" ".0013990" 2 9 9 ".001" 10
"6357" ".0013994" 3 0 0 ".001" 10
"6358" ".0013994" 2 1 1 ".001" 10
"6359" ".0013994" 0 2 2 ".001" 10
"6360" ".0013994" 1 3 3 ".001" 10
"6361" ".0013994" 0 4 4 ".001" 10
"6362" ".0013994" 1 5 5 ".001" 10
"6363" ".0013994" 14 6 6 ".001" 10
"6364" ".0013994" 6 7 7 ".001" 10
"6365" ".0013994" 2 8 8 ".001" 10
"6366" ".0013994" 0 9 9 ".001" 10
"6467" ".0014005" 11 0 0 ".001" 10
"6468" ".0014005" 3 1 1 ".001" 10
"6469" ".0014005" 8 2 2 ".001" 10
"6470" ".0014005" 29 3 3 ".001" 10
"6471" ".0014005" 1 4 4 ".001" 10
"6472" ".0014005" 2 5 5 ".001" 10
"6473" ".0014005" 2 6 6 ".001" 10
"6474" ".0014005" 5 7 7 ".001" 10
"6475" ".0014005" 7 8 8 ".001" 10
"6476" ".0014005" 1 9 9 ".001" 10
"6577" ".0014016" 10 0 0 ".001" 10
"6578" ".0014016" 3 1 1 ".001" 10
"6579" ".0014016" 0 2 2 ".001" 10
"6580" ".0014016" 3 3 3 ".001" 10
"6581" ".0014016" 8 4 4 ".001" 10
"6582" ".0014016" 0 5 5 ".001" 10
"6583" ".0014016" 7 6 6 ".001" 10
"6584" ".0014016" 15 7 7 ".001" 10
"6585" ".0014016" 4 8 8 ".001" 10
"6586" ".0014016" 2 9 9 ".001" 10
"6597" ".0014018" 4 0 0 ".001" 10
"6598" ".0014018" 5 1 1 ".001" 10
"6599" ".0014018" 1 2 2 ".001" 10
"6600" ".0014018" 5 3 3 ".001" 10
"6601" ".0014018" 7 4 4 ".001" 10
"6602" ".0014018" 1 5 5 ".001" 10
"6603" ".0014018" 14 6 6 ".001" 10
"6604" ".0014018" 7 7 7 ".001" 10
"6605" ".0014018" 2 8 8 ".001" 10
"6606" ".0014018" 8 9 9 ".001" 10
"6667" ".0014025" 3 0 0 ".001" 10
"6668" ".0014025" 10 1 1 ".001" 10
"6669" ".0014025" 1 2 2 ".001" 10
"6670" ".0014025" 11 3 3 ".001" 10
"6671" ".0014025" 11 4 4 ".001" 10
"6672" ".0014025" 14 5 5 ".001" 10
"6673" ".0014025" 0 6 6 ".001" 10
"6674" ".0014025" 1 7 7 ".001" 10
"6675" ".0014025" 6 8 8 ".001" 10
"6676" ".0014025" 1 9 9 ".001" 10
"6837" ".0014042" 2 0 0 ".001" 10
"6838" ".0014042" 2 1 1 ".001" 10
"6839" ".0014042" 1 2 2 ".001" 10
"6840" ".0014042" 9 3 3 ".001" 10
"6841" ".0014042" 6 4 4 ".001" 10
"6842" ".0014042" 12 5 5 ".001" 10
"6843" ".0014042" 5 6 6 ".001" 10
"6844" ".0014042" 5 7 7 ".001" 10
"6845" ".0014042" 5 8 8 ".001" 10
"6846" ".0014042" 3 9 9 ".001" 10
"6977" ".0014056" 7 0 0 ".001" 10
"6978" ".0014056" 0 1 1 ".001" 10
"6979" ".0014056" 1 2 2 ".001" 10
"6980" ".0014056" 6 3 3 ".001" 10
"6981" ".0014056" 2 4 4 ".001" 10
"6982" ".0014056" 1 5 5 ".001" 10
"6983" ".0014056" 9 6 6 ".001" 10
"6984" ".0014056" 14 7 7 ".001" 10
"6985" ".0014056" 4 8 8 ".001" 10
"6986" ".0014056" 1 9 9 ".001" 10
"6997" ".0014058" 4 0 0 ".001" 10
"6998" ".0014058" 2 1 1 ".001" 10
"6999" ".0014058" 1 2 2 ".001" 10
"7000" ".0014058" 4 3 3 ".001" 10
"7001" ".0014058" 0 4 4 ".001" 10
"7002" ".0014058" 2 5 5 ".001" 10
"7003" ".0014058" 5 6 6 ".001" 10
"7004" ".0014058" 0 7 7 ".001" 10
"7005" ".0014058" 14 8 8 ".001" 10
"7006" ".0014058" 4 9 9 ".001" 10
"7007" ".0014059" 0 0 0 ".001" 10
"7008" ".0014059" 0 1 1 ".001" 10
"7009" ".0014059" 7 2 2 ".001" 10
"7010" ".0014059" 3 3 3 ".001" 10
"7011" ".0014059" 1 4 4 ".001" 10
"7012" ".0014059" 12 5 5 ".001" 10
"7013" ".0014059" 5 6 6 ".001" 10
"7014" ".0014059" 0 7 7 ".001" 10
"7015" ".0014059" 7 8 8 ".001" 10
"7016" ".0014059" 0 9 9 ".001" 10
"7107" ".0014069" 11 0 0 ".001" 10
"7108" ".0014069" 0 1 1 ".001" 10
"7109" ".0014069" 2 2 2 ".001" 10
"7110" ".0014069" 5 3 3 ".001" 10
"7111" ".0014069" 15 4 4 ".001" 10
"7112" ".0014069" 2 5 5 ".001" 10
"7113" ".0014069" 1 6 6 ".001" 10
"7114" ".0014069" 27 7 7 ".001" 10
"7115" ".0014069" 13 8 8 ".001" 10
"7116" ".0014069" 5 9 9 ".001" 10
"7227" ".0014081" 7 0 0 ".001" 11
"7228" ".0014081" 5 1 1 ".001" 11
"7229" ".0014081" 3 2 2 ".001" 11
"7230" ".0014081" 3 3 3 ".001" 11
"7231" ".0014081" 4 4 4 ".001" 11
"7232" ".0014081" 5 5 5 ".001" 11
"7233" ".0014081" 13 6 6 ".001" 11
"7234" ".0014081" 0 7 7 ".001" 11
"7235" ".0014081" 2 8 8 ".001" 11
"7236" ".0014081" 7 9 9 ".001" 11
"7237" ".0014081" 0 10 10 ".001" 11
"7370" ".0014094" 5 0 0 ".001" 11
"7371" ".0014094" 1 1 1 ".001" 11
"7372" ".0014094" 0 2 2 ".001" 11
"7373" ".0014094" 5 3 3 ".001" 11
"7374" ".0014094" 6 4 4 ".001" 11
"7375" ".0014094" 4 5 5 ".001" 11
"7376" ".0014094" 2 6 6 ".001" 11
"7377" ".0014094" 2 7 7 ".001" 11
"7378" ".0014094" 8 8 8 ".001" 11
"7379" ".0014094" 2 9 9 ".001" 11
"7380" ".0014094" 14 10 10 ".001" 11
"7491" ".0014105" 16 0 0 ".001" 11
"7492" ".0014105" 2 1 1 ".001" 11
"7493" ".0014105" 7 2 2 ".001" 11
"7494" ".0014105" 7 3 3 ".001" 11
"7495" ".0014105" 0 4 4 ".001" 11
"7496" ".0014105" 1 5 5 ".001" 11
"7497" ".0014105" 3 6 6 ".001" 11
"7498" ".0014105" 1 7 7 ".001" 11
"7499" ".0014105" 19 8 8 ".001" 11
"7500" ".0014105" 12 9 9 ".001" 11
"7501" ".0014105" 14 10 10 ".001" 11
"7557" ".0014111" 2 0 0 ".001" 11
"7558" ".0014111" 4 1 1 ".001" 11
"7559" ".0014111" 11 2 2 ".001" 11
"7560" ".0014111" 2 3 3 ".001" 11
"7561" ".0014111" 7 4 4 ".001" 11
"7562" ".0014111" 6 5 5 ".001" 11
"7563" ".0014111" 7 6 6 ".001" 11
"7564" ".0014111" 2 7 7 ".001" 11
"7565" ".0014111" 3 8 8 ".001" 11
"7566" ".0014111" 1 9 9 ".001" 11
"7567" ".0014111" 15 10 10 ".001" 11
"7601" ".0014115" 4 0 0 ".001" 11
"7602" ".0014115" 2 1 1 ".001" 11
"7603" ".0014115" 5 2 2 ".001" 11
"7604" ".0014115" 3 3 3 ".001" 11
"7605" ".0014115" 8 4 4 ".001" 11
"7606" ".0014115" 0 5 5 ".001" 11
"7607" ".0014115" 9 6 6 ".001" 11
"7608" ".0014115" 1 7 7 ".001" 11
"7609" ".0014115" 0 8 8 ".001" 11
"7610" ".0014115" 5 9 9 ".001" 11
"7611" ".0014115" 2 10 10 ".001" 11
"7700" ".0014124" 13 0 0 ".001" 11
"7701" ".0014124" 0 1 1 ".001" 11
"7702" ".0014124" 12 2 2 ".001" 11
"7703" ".0014124" 9 3 3 ".001" 11
"7704" ".0014124" 12 4 4 ".001" 11
"7705" ".0014124" 0 5 5 ".001" 11
"7706" ".0014124" 4 6 6 ".001" 11
"7707" ".0014124" 0 7 7 ".001" 11
"7708" ".0014124" 0 8 8 ".001" 11
"7709" ".0014124" 12 9 9 ".001" 11
"7710" ".0014124" 4 10 10 ".001" 11
"7733" ".0014127" 2 0 0 ".001" 11
"7734" ".0014127" 14 1 1 ".001" 11
"7735" ".0014127" 0 2 2 ".001" 11
"7736" ".0014127" 0 3 3 ".001" 11
"7737" ".0014127" 4 4 4 ".001" 11
"7738" ".0014127" 0 5 5 ".001" 11
"7739" ".0014127" 7 6 6 ".001" 11
"7740" ".0014127" 16 7 7 ".001" 11
"7741" ".0014127" 2 8 8 ".001" 11
"7742" ".0014127" 3 9 9 ".001" 11
"7743" ".0014127" 2 10 10 ".001" 11
"7766" ".0014130" 13 0 0 ".001" 11
"7767" ".0014130" 11 1 1 ".001" 11
"7768" ".0014130" 0 2 2 ".001" 11
"7769" ".0014130" 4 3 3 ".001" 11
"7770" ".0014130" 9 4 4 ".001" 11
"7771" ".0014130" 0 5 5 ".001" 11
"7772" ".0014130" 2 6 6 ".001" 11
"7773" ".0014130" 0 7 7 ".001" 11
"7774" ".0014130" 1 8 8 ".001" 11
"7775" ".0014130" 0 9 9 ".001" 11
"7776" ".0014130" 18 10 10 ".001" 11
"7832" ".0014136" 7 0 0 ".001" 11
"7833" ".0014136" 0 1 1 ".001" 11
"7834" ".0014136" 0 2 2 ".001" 11
"7835" ".0014136" 0 3 3 ".001" 11
"7836" ".0014136" 0 4 4 ".001" 11
"7837" ".0014136" 2 5 5 ".001" 11
"7838" ".0014136" 7 6 6 ".001" 11
"7839" ".0014136" 3 7 7 ".001" 11
"7840" ".0014136" 23 8 8 ".001" 11
"7841" ".0014136" 5 9 9 ".001" 11
"7842" ".0014136" 7 10 10 ".001" 11
"8129" ".0014163" 20 0 0 ".001" 11
"8130" ".0014163" 3 1 1 ".001" 11
"8131" ".0014163" 19 2 2 ".001" 11
"8132" ".0014163" 2 3 3 ".001" 11
"8133" ".0014163" 2 4 4 ".001" 11
"8134" ".0014163" 4 5 5 ".001" 11
"8135" ".0014163" 2 6 6 ".001" 11
"8136" ".0014163" 10 7 7 ".001" 11
"8137" ".0014163" 5 8 8 ".001" 11
"8138" ".0014163" 3 9 9 ".001" 11
"8139" ".0014163" 6 10 10 ".001" 11
"8140" ".0014164" 11 0 0 ".001" 11
"8141" ".0014164" 0 1 1 ".001" 11
"8142" ".0014164" 12 2 2 ".001" 11
"8143" ".0014164" 8 3 3 ".001" 11
"8144" ".0014164" 1 4 4 ".001" 11
"8145" ".0014164" 6 5 5 ".001" 11
"8146" ".0014164" 38 6 6 ".001" 11
"8147" ".0014164" 22 7 7 ".001" 11
"8148" ".0014164" 13 8 8 ".001" 11
"8149" ".0014164" 15 9 9 ".001" 11
"8150" ".0014164" 18 10 10 ".001" 11
"8283" ".0014177" 6 0 0 ".001" 11
"8284" ".0014177" 14 1 1 ".001" 11
"8285" ".0014177" 4 2 2 ".001" 11
"8286" ".0014177" 0 3 3 ".001" 11
"8287" ".0014177" 1 4 4 ".001" 11
"8288" ".0014177" 6 5 5 ".001" 11
"8289" ".0014177" 0 6 6 ".001" 11
"8290" ".0014177" 10 7 7 ".001" 11
"8291" ".0014177" 0 8 8 ".001" 11
"8292" ".0014177" 2 9 9 ".001" 11
"8293" ".0014177" 7 10 10 ".001" 11
"8294" ".0014178" 3 0 0 ".001" 11
"8295" ".0014178" 3 1 1 ".001" 11
"8296" ".0014178" 10 2 2 ".001" 11
"8297" ".0014178" 1 3 3 ".001" 11
"8298" ".0014178" 1 4 4 ".001" 11
"8299" ".0014178" 14 5 5 ".001" 11
"8300" ".0014178" 14 6 6 ".001" 11
"8301" ".0014178" 1 7 7 ".001" 11
"8302" ".0014178" 2 8 8 ".001" 11
"8303" ".0014178" 1 9 9 ".001" 11
"8304" ".0014178" 5 10 10 ".001" 11
"8393" ".0014187" 0 0 0 ".001" 11
"8394" ".0014187" 2 1 1 ".001" 11
"8395" ".0014187" 0 2 2 ".001" 11
"8396" ".0014187" 14 3 3 ".001" 11
"8397" ".0014187" 2 4 4 ".001" 11
"8398" ".0014187" 3 5 5 ".001" 11
"8399" ".0014187" 0 6 6 ".001" 11
"8400" ".0014187" 16 7 7 ".001" 11
"8401" ".0014187" 0 8 8 ".001" 11
"8402" ".0014187" 0 9 9 ".001" 11
"8403" ".0014187" 9 10 10 ".001" 11
"8613" ".0014207" 10 0 0 ".001" 11
"8614" ".0014207" 0 1 1 ".001" 11
"8615" ".0014207" 4 2 2 ".001" 11
"8616" ".0014207" 8 3 3 ".001" 11
"8617" ".0014207" 17 4 4 ".001" 11
"8618" ".0014207" 1 5 5 ".001" 11
"8619" ".0014207" 0 6 6 ".001" 11
"8620" ".0014207" 4 7 7 ".001" 11
"8621" ".0014207" 2 8 8 ".001" 11
"8622" ".0014207" 4 9 9 ".001" 11
"8623" ".0014207" 7 10 10 ".001" 11
"8658" ".0014211" 5 0 0 ".001" 12
"8659" ".0014211" 5 1 1 ".001" 12
"8660" ".0014211" 15 2 2 ".001" 12
"8661" ".0014211" 9 3 3 ".001" 12
"8662" ".0014211" 2 4 4 ".001" 12
"8663" ".0014211" 2 5 5 ".001" 12
"8664" ".0014211" 14 6 6 ".001" 12
"8665" ".0014211" 0 7 7 ".001" 12
"8666" ".0014211" 7 8 8 ".001" 12
"8667" ".0014211" 7 9 9 ".001" 12
"8668" ".0014211" 0 10 10 ".001" 12
"8669" ".0014211" 16 11 11 ".001" 12
"8718" ".0014216" 2 0 0 ".001" 12
"8719" ".0014216" 23 1 1 ".001" 12
"8720" ".0014216" 0 2 2 ".001" 12
"8721" ".0014216" 6 3 3 ".001" 12
"8722" ".0014216" 30 4 4 ".001" 12
"8723" ".0014216" 0 5 5 ".001" 12
"8724" ".0014216" 13 6 6 ".001" 12
"8725" ".0014216" 1 7 7 ".001" 12
"8726" ".0014216" 15 8 8 ".001" 12
"8727" ".0014216" 2 9 9 ".001" 12
"8728" ".0014216" 12 10 10 ".001" 12
"8729" ".0014216" 8 11 11 ".001" 12
"8802" ".0014223" 8 0 0 ".001" 12
"8803" ".0014223" 7 1 1 ".001" 12
"8804" ".0014223" 6 2 2 ".001" 12
"8805" ".0014223" 4 3 3 ".001" 12
"8806" ".0014223" 8 4 4 ".001" 12
"8807" ".0014223" 0 5 5 ".001" 12
"8808" ".0014223" 11 6 6 ".001" 12
"8809" ".0014223" 16 7 7 ".001" 12
"8810" ".0014223" 0 8 8 ".001" 12
"8811" ".0014223" 2 9 9 ".001" 12
"8812" ".0014223" 9 10 10 ".001" 12
"8813" ".0014223" 3 11 11 ".001" 12
"8922" ".0014233" 7 0 0 ".001" 12
"8923" ".0014233" 15 1 1 ".001" 12
"8924" ".0014233" 3 2 2 ".001" 12
"8925" ".0014233" 0 3 3 ".001" 12
"8926" ".0014233" 19 4 4 ".001" 12
"8927" ".0014233" 4 5 5 ".001" 12
"8928" ".0014233" 0 6 6 ".001" 12
"8929" ".0014233" 6 7 7 ".001" 12
"8930" ".0014233" 2 8 8 ".001" 12
"8931" ".0014233" 6 9 9 ".001" 12
"8932" ".0014233" 13 10 10 ".001" 12
"8933" ".0014233" 2 11 11 ".001" 12
"9030" ".0014242" 0 0 0 ".001" 12
"9031" ".0014242" 0 1 1 ".001" 12
"9032" ".0014242" 0 2 2 ".001" 12
"9033" ".0014242" 1 3 3 ".001" 12
"9034" ".0014242" 0 4 4 ".001" 12
"9035" ".0014242" 2 5 5 ".001" 12
"9036" ".0014242" 0 6 6 ".001" 12
"9037" ".0014242" 0 7 7 ".001" 12
"9038" ".0014242" 1 8 8 ".001" 12
"9039" ".0014242" 1 9 9 ".001" 12
"9040" ".0014242" 5 10 10 ".001" 12
"9041" ".0014242" 0 11 11 ".001" 12
"9078" ".0014246" 3 0 0 ".001" 12
"9079" ".0014246" 0 1 1 ".001" 12
"9080" ".0014246" 15 2 2 ".001" 12
"9081" ".0014246" 4 3 3 ".001" 12
"9082" ".0014246" 21 4 4 ".001" 12
"9083" ".0014246" 4 5 5 ".001" 12
"9084" ".0014246" 27 6 6 ".001" 12
"9085" ".0014246" 2 7 7 ".001" 12
"9086" ".0014246" 4 8 8 ".001" 12
"9087" ".0014246" 10 9 9 ".001" 12
"9088" ".0014246" 1 10 10 ".001" 12
"9089" ".0014246" 1 11 11 ".001" 12
"9174" ".0014254" 2 0 0 ".001" 12
"9175" ".0014254" 1 1 1 ".001" 12
"9176" ".0014254" 8 2 2 ".001" 12
"9177" ".0014254" 1 3 3 ".001" 12
"9178" ".0014254" 6 4 4 ".001" 12
"9179" ".0014254" 16 5 5 ".001" 12
"9180" ".0014254" 3 6 6 ".001" 12
"9181" ".0014254" 5 7 7 ".001" 12
"9182" ".0014254" 0 8 8 ".001" 12
"9183" ".0014254" 8 9 9 ".001" 12
"9184" ".0014254" 2 10 10 ".001" 12
"9185" ".0014254" 4 11 11 ".001" 12
"9186" ".0014255" 0 0 0 ".001" 12
"9187" ".0014255" 0 1 1 ".001" 12
"9188" ".0014255" 6 2 2 ".001" 12
"9189" ".0014255" 0 3 3 ".001" 12
"9190" ".0014255" 1 4 4 ".001" 12
"9191" ".0014255" 8 5 5 ".001" 12
"9192" ".0014255" 5 6 6 ".001" 12
"9193" ".0014255" 3 7 7 ".001" 12
"9194" ".0014255" 4 8 8 ".001" 12
"9195" ".0014255" 0 9 9 ".001" 12
"9196" ".0014255" 2 10 10 ".001" 12
"9197" ".0014255" 14 11 11 ".001" 12
"9258" ".0014261" 28 0 0 ".001" 12
"9259" ".0014261" 17 1 1 ".001" 12
"9260" ".0014261" 9 2 2 ".001" 12
"9261" ".0014261" 5 3 3 ".001" 12
"9262" ".0014261" 12 4 4 ".001" 12
"9263" ".0014261" 4 5 5 ".001" 12
"9264" ".0014261" 4 6 6 ".001" 12
"9265" ".0014261" 3 7 7 ".001" 12
"9266" ".0014261" 0 8 8 ".001" 12
"9267" ".0014261" 7 9 9 ".001" 12
"9268" ".0014261" 1 10 10 ".001" 12
"9269" ".0014261" 2 11 11 ".001" 12
"9306" ".0014265" 4 0 0 ".001" 12
"9307" ".0014265" 7 1 1 ".001" 12
"9308" ".0014265" 4 2 2 ".001" 12
"9309" ".0014265" 2 3 3 ".001" 12
"9310" ".0014265" 18 4 4 ".001" 12
"9311" ".0014265" 5 5 5 ".001" 12
"9312" ".0014265" 1 6 6 ".001" 12
"9313" ".0014265" 2 7 7 ".001" 12
"9314" ".0014265" 0 8 8 ".001" 12
"9315" ".0014265" 0 9 9 ".001" 12
"9316" ".0014265" 1 10 10 ".001" 12
"9317" ".0014265" 6 11 11 ".001" 12
"9354" ".0014269" 4 0 0 ".001" 12
"9355" ".0014269" 6 1 1 ".001" 12
"9356" ".0014269" 1 2 2 ".001" 12
"9357" ".0014269" 10 3 3 ".001" 12
"9358" ".0014269" 24 4 4 ".001" 12
"9359" ".0014269" 0 5 5 ".001" 12
"9360" ".0014269" 1 6 6 ".001" 12
"9361" ".0014269" 8 7 7 ".001" 12
"9362" ".0014269" 15 8 8 ".001" 12
"9363" ".0014269" 0 9 9 ".001" 12
"9364" ".0014269" 1 10 10 ".001" 12
"9365" ".0014269" 1 11 11 ".001" 12
"9510" ".0014282" 3 0 0 ".001" 12
"9511" ".0014282" 2 1 1 ".001" 12
"9512" ".0014282" 0 2 2 ".001" 12
"9513" ".0014282" 3 3 3 ".001" 12
"9514" ".0014282" 17 4 4 ".001" 12
"9515" ".0014282" 0 5 5 ".001" 12
"9516" ".0014282" 4 6 6 ".001" 12
"9517" ".0014282" 1 7 7 ".001" 12
"9518" ".0014282" 0 8 8 ".001" 12
"9519" ".0014282" 2 9 9 ".001" 12
"9520" ".0014282" 2 10 10 ".001" 12
"9521" ".0014282" 4 11 11 ".001" 12
"9714" ".0014299" 0 0 0 ".001" 12
"9715" ".0014299" 8 1 1 ".001" 12
"9716" ".0014299" 3 2 2 ".001" 12
"9717" ".0014299" 10 3 3 ".001" 12
"9718" ".0014299" 4 4 4 ".001" 12
"9719" ".0014299" 2 5 5 ".001" 12
"9720" ".0014299" 10 6 6 ".001" 12
"9721" ".0014299" 16 7 7 ".001" 12
"9722" ".0014299" 4 8 8 ".001" 12
"9723" ".0014299" 4 9 9 ".001" 12
"9724" ".0014299" 3 10 10 ".001" 12
"9725" ".0014299" 0 11 11 ".001" 12
"9726" ".0014300" 0 0 0 ".001" 12
"9727" ".0014300" 18 1 1 ".001" 12
"9728" ".0014300" 10 2 2 ".001" 12
"9729" ".0014300" 4 3 3 ".001" 12
"9730" ".0014300" 2 4 4 ".001" 12
"9731" ".0014300" 5 5 5 ".001" 12
"9732" ".0014300" 9 6 6 ".001" 12
"9733" ".0014300" 2 7 7 ".001" 12
"9734" ".0014300" 19 8 8 ".001" 12
"9735" ".0014300" 2 9 9 ".001" 12
"9736" ".0014300" 3 10 10 ".001" 12
"9737" ".0014300" 3 11 11 ".001" 12
"9834" ".0014309" 2 0 0 ".001" 12
"9835" ".0014309" 5 1 1 ".001" 12
"9836" ".0014309" 14 2 2 ".001" 12
"9837" ".0014309" 0 3 3 ".001" 12
"9838" ".0014309" 6 4 4 ".001" 12
"9839" ".0014309" 2 5 5 ".001" 12
"9840" ".0014309" 7 6 6 ".001" 12
"9841" ".0014309" 9 7 7 ".001" 12
"9842" ".0014309" 7 8 8 ".001" 12
"9843" ".0014309" 20 9 9 ".001" 12
"9844" ".0014309" 1 10 10 ".001" 12
"9845" ".0014309" 1 11 11 ".001" 12
"9858" ".0014311" 1 0 0 ".001" 12
"9859" ".0014311" 1 1 1 ".001" 12
"9860" ".0014311" 7 2 2 ".001" 12
"9861" ".0014311" 1 3 3 ".001" 12
"9862" ".0014311" 0 4 4 ".001" 12
"9863" ".0014311" 6 5 5 ".001" 12
"9864" ".0014311" 12 6 6 ".001" 12
"9865" ".0014311" 17 7 7 ".001" 12
"9866" ".0014311" 11 8 8 ".001" 12
"9867" ".0014311" 7 9 9 ".001" 12
"9868" ".0014311" 4 10 10 ".001" 12
